event_id,event_name,node,supporting_case_ids,audit_mechanism_label,asset_count,tickers,weak_mechanism,current_event_type,current_event_nodes,current_event_industries,same_event_type_fraction,max_event_type_token_similarity,mean_event_type_token_similarity,support_pairwise_event_type_jaccard,non_target_node_overlap_count,non_target_node_overlap,specific_node_overlap_count,specific_node_overlap,support_pairwise_non_target_node_jaccard,support_pairwise_specific_node_jaccard,industry_overlap_count,industry_overlap,support_pairwise_industry_jaccard,support_pairwise_asset_type_jaccard,shock_direction_available,shock_direction_agreement,support_pairwise_chain_token_jaccard,supporting_case_event_types,supporting_case_nodes,rule_1_event_type_and_node,rule_2_specific_node_or_industry,rule_3_support_context_similarity,rule_4_event_and_asset_context,rule_5_node_or_asset_context,rule_6_support_mechanism_overlap
v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,customs,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,mixed,2,CHRW;DSGX,False,war_and_sanctions_energy_disruption,energy;lng_shipping;manufacturing_inputs;petrochemicals;refining,chemicals;natural gas;oil;power generation,0.0,0.25,0.16203703703703703,0.1,2,energy;manufacturing_inputs,0,,0.325,0.3333333333333333,0,,0.34259259259259256,0.17989417989417988,False,,0.09582801191996594,shipping sanctions and marine insurance compliance disruption;financial sanctions and trade finance restriction;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;logistics;manufacturing_inputs;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks;trade_lanes,True,False,True,True,True,True
v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,freight_routes,case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,consistent,2,FDX;UPS,False,war_and_sanctions_energy_disruption,energy;lng_shipping;manufacturing_inputs;petrochemicals;refining,chemicals;natural gas;oil;power generation,0.0,0.1111111111111111,0.1111111111111111,0.2,1,energy,0,,0.5,1.0,0,,0.6666666666666666,0.42857142857142855,False,,0.19230769230769232,maritime insurance verification and tanker-route disruption;maritime chokepoint security and oil shipping disruption,customs;defense;energy;financial_sanctions;freight_routes;logistics;marine_insurance;maritime_chokepoint;oil_shipping,False,False,True,False,True,True
v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,logistics,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,consistent,2,JBHT;KNIN.SW,False,war_and_sanctions_energy_disruption,energy;lng_shipping;manufacturing_inputs;petrochemicals;refining,chemicals;natural gas;oil;power generation,0.0,0.25,0.1574074074074074,0.2,1,energy,0,,0.4,1.0,0,,0.6666666666666666,0.369047619047619,False,,0.1752136752136752,shipping sanctions and marine insurance compliance disruption;maritime insurance verification and tanker-route disruption;maritime chokepoint security and oil shipping disruption,customs;defense;energy;financial_sanctions;freight_routes;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks;trade_lanes,True,False,True,True,True,True
v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,maritime_chokepoint,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog;case_1987_1988_tanker_war_reflagging,consistent,2,BOAT;MATX,False,war_and_sanctions_energy_disruption,energy;lng_shipping;manufacturing_inputs;petrochemicals;refining,chemicals;natural gas;oil;power generation,0.0,0.42857142857142855,0.21693121693121692,0.16363636363636364,2,energy;lng_shipping,1,lng_shipping,0.3888888888888889,0.6666666666666666,0,,0.3888888888888889,0.25026455026455025,False,,0.17712938402593575,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption;maritime chokepoint security and oil shipping disruption,customs;defense;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,True,True,True,True,True,True
v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,trade_lanes,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions,weak_cooccurrence,2,DHL.DE;EXPD,True,war_and_sanctions_energy_disruption,energy;lng_shipping;manufacturing_inputs;petrochemicals;refining,chemicals;natural gas;oil;power generation,0.0,0.25,0.1875,0.1,2,energy;manufacturing_inputs,0,,0.375,0.0,0,,0.25,0.1111111111111111,False,,0.06896551724137931,shipping sanctions and marine insurance compliance disruption;financial sanctions and trade finance restriction,customs;energy;financial_sanctions;logistics;manufacturing_inputs;marine_insurance;oil_shipping;payment_networks;trade_lanes,True,False,True,True,True,False
v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,aviation,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_abu_dhabi_oil_facility_attack,mixed,2,DAL;JETS,False,maritime_security_disruption,container_shipping;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping,container shipping;energy shipping;insurance;logistics,0.0,0.2,0.16984126984126985,0.08928571428571429,3,freight_routes;logistics;oil_shipping,1,oil_shipping,0.2962962962962963,0.0,1,logistics,0.2962962962962963,0.23148148148148148,False,,0.1227106227106227,missile escalation and regional security risk;border military escalation and airspace disruption;energy infrastructure disruption,aviation;defense;energy;freight_routes;logistics;manufacturing_inputs;oil_shipping;petrochemicals;refining;semiconductor_equipment;trade_lanes,True,True,True,True,True,True
v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,energy,case_1987_1988_tanker_war_reflagging;case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_2022_abu_dhabi_oil_facility_attack,consistent,2,XLE;XOM,False,maritime_security_disruption,container_shipping;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping,container shipping;energy shipping;insurance;logistics,0.0,0.5,0.225,0.1978174603174603,6,freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping,2,lng_shipping;oil_shipping,0.42592592592592593,0.5,1,logistics,0.28703703703703703,0.4732142857142857,False,,0.21829909221213567,maritime chokepoint security and oil shipping disruption;regional military escalation and energy chokepoint risk;energy chokepoint security risk;energy infrastructure disruption,aviation;defense;energy;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;petrochemicals;refining,True,True,True,True,True,True
v3_20240306_true_confidence_attack,Houthi anti-ship missile strikes M/V True Confidence in Gulf of Aden,manufacturing_inputs,case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure,consistent,2,CAT;DE,False,maritime_security_disruption,container_shipping;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping,container shipping;energy shipping;insurance;logistics,0.0,0.16666666666666666,0.15476190476190477,0.125,2,freight_routes;logistics,0,,0.6666666666666666,0.0,1,logistics,0.6666666666666666,0.25,False,,0.14285714285714285,missile escalation and regional security risk;border military escalation and airspace disruption,aviation;defense;freight_routes;logistics;manufacturing_inputs;semiconductor_equipment;trade_lanes,False,True,True,False,True,True
v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,aviation,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption,consistent,2,DAL;JETS,False,maritime_security_disruption,container_shipping;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping,container shipping;energy shipping;insurance;logistics,0.0,0.2,0.2,1.0,1,oil_shipping,1,oil_shipping,0.8,1.0,0,,1.0,0.7142857142857143,False,,0.20833333333333334,energy infrastructure disruption;energy infrastructure disruption,aviation;defense;energy;oil_shipping;petrochemicals;refining,True,True,True,True,True,True
v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,financial_sanctions,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,weak_cooccurrence,2,EUFN;XLF,True,maritime_security_disruption,container_shipping;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping,container shipping;energy shipping;insurance;logistics,0.0,0.2857142857142857,0.20535714285714285,0.09090909090909091,6,freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping,2,lng_shipping;oil_shipping,0.3333333333333333,0.5,1,logistics,0.25,0.1,False,,0.16666666666666666,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,True,True,True,True,True,False
v3_20240913_ustr_section301_tariffs_final,USTR finalizes China Section 301 tariff modifications after four-year review,defense,case_2010_china_japan_rare_earth_embargo;case_rare_earth_export_restriction_risk,mixed,2,ITA;LMT,False,critical_minerals_export_controls,critical_minerals;customs;gallium_germanium_graphite;manufacturing_inputs;rare_earths,battery materials;critical minerals;electronics;rare earths,0.0,0.6,0.35,0.2222222222222222,4,critical_minerals;customs;manufacturing_inputs;rare_earths,2,critical_minerals;rare_earths,0.5,1.0,2,electronics;rare earths,0.42857142857142855,0.0,False,,0.1,rare earth export restriction and electronics input disruption;critical minerals export restriction,critical_minerals;customs;defense;energy;manufacturing_inputs;rare_earths;trade_lanes,True,True,False,True,True,True
v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,aviation,case_2022_russia_aviation_supply_chain_sanctions;case_2024_ukraine_drone_attacks_russian_refineries,weak_cooccurrence,2,DAL;JETS,True,war_and_sanctions_energy_disruption,energy;lng_shipping;manufacturing_inputs;petrochemicals;refining,chemicals;natural gas;oil;power generation,0.0,0.2,0.1625,0.0,4,energy;manufacturing_inputs;petrochemicals;refining,2,petrochemicals;refining,0.0,0.0,1,oil,0.1111111111111111,0.1111111111111111,False,,0.06666666666666667,aerospace supply-chain sanctions;wartime refinery disruption and refined-product supply risk,aerospace_supply_chain;aviation;customs;defense;energy;manufacturing_inputs;oil_shipping;petrochemicals;pipeline_infrastructure;refining;trade_lanes,True,True,True,True,True,False
v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",energy,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,weak_cooccurrence,2,XLE;XOM,True,trade_policy_and_tariffs,agriculture;customs;logistics;manufacturing_inputs;trade_lanes,agriculture;consumer goods;electronics;logistics;manufacturing,0.0,0.125,0.0625,0.0,5,agriculture;customs;logistics;manufacturing_inputs;trade_lanes,0,,0.42857142857142855,0.5,2,agriculture;manufacturing,0.1111111111111111,0.1111111111111111,False,,0.0625,green trade compliance and carbon border adjustment risk;fertilizer export restriction and agricultural input shock,agriculture;critical_minerals;customs;energy;fertilizer;logistics;manufacturing_inputs;trade_lanes,False,True,True,False,True,False
v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,logistics,case_2019_cosco_shipping_sanctions_tanker_market;case_2022_turkey_strait_tanker_insurance_backlog,consistent,2,JBHT;KNIN.SW,False,war_and_sanctions_energy_disruption,energy;lng_shipping;manufacturing_inputs;petrochemicals;refining,chemicals;natural gas;oil;power generation,0.0,0.25,0.18055555555555555,0.2,0,,0,,0.5,1.0,0,,0.6666666666666666,0.42857142857142855,False,,0.18518518518518517,shipping sanctions and marine insurance compliance disruption;maritime insurance verification and tanker-route disruption,customs;financial_sanctions;freight_routes;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks;trade_lanes,False,False,True,True,True,True
v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,maritime_chokepoint,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,weak_cooccurrence,2,BOAT;MATX,True,war_and_sanctions_energy_disruption,energy;lng_shipping;manufacturing_inputs;petrochemicals;refining,chemicals;natural gas;oil;power generation,0.0,0.42857142857142855,0.2698412698412698,0.09090909090909091,2,energy;lng_shipping,1,lng_shipping,0.3333333333333333,0.5,0,,0.25,0.1,False,,0.16666666666666666,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,True,True,True,True,True,False
v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,defense,case_rare_earth_export_restriction_risk;case_2010_china_japan_rare_earth_embargo,mixed,2,ITA;LMT,False,critical_minerals_export_controls,critical_minerals;customs;gallium_germanium_graphite;manufacturing_inputs;rare_earths,battery materials;critical minerals;electronics;rare earths,0.0,0.6,0.35,0.2222222222222222,4,critical_minerals;customs;manufacturing_inputs;rare_earths,2,critical_minerals;rare_earths,0.5,1.0,2,electronics;rare earths,0.42857142857142855,0.0,False,,0.1,critical minerals export restriction;rare earth export restriction and electronics input disruption,critical_minerals;customs;defense;energy;manufacturing_inputs;rare_earths;trade_lanes,True,True,False,True,True,True
v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,energy,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_uranium_nuclear_fuel_supply_disruption,weak_cooccurrence,2,XLE;XOM,True,critical_minerals_export_controls,critical_minerals;customs;gallium_germanium_graphite;manufacturing_inputs;rare_earths,battery materials;critical minerals;electronics;rare earths,0.0,0.6,0.19999999999999998,0.0,4,critical_minerals;customs;manufacturing_inputs;rare_earths,2,critical_minerals;rare_earths,0.27976190476190477,0.1111111111111111,2,electronics;rare earths,0.0,0.0,False,,0.05222816399286988,critical minerals export restriction;green trade compliance and carbon border adjustment risk;nuclear fuel supply-chain risk,critical_minerals;customs;defense;energy;fertilizer;manufacturing_inputs;nuclear_fuel;rare_earths;trade_lanes;uranium,True,True,False,True,True,False
v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,logistics,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply,weak_cooccurrence,2,JBHT;KNIN.SW,True,critical_minerals_export_controls,critical_minerals;customs;gallium_germanium_graphite;manufacturing_inputs;rare_earths,battery materials;critical minerals;electronics;rare earths,0.0,0.1111111111111111,0.037037037037037035,0.030303030303030304,3,critical_minerals;customs;manufacturing_inputs,1,critical_minerals,0.8666666666666667,0.6666666666666666,3,battery materials;critical minerals;electronics,0.16666666666666666,0.1111111111111111,False,,0.09245377311344327,tariff escalation and clean technology trade restriction;forced-labor import restriction and customs compliance risk;mining unrest and critical mineral shipment disruption,battery_materials;critical_minerals;customs;logistics;manufacturing_inputs;trade_lanes,False,True,True,False,True,False
