event_id,event_name,event_type,node,ticker,asset_name,evidence_level,supporting_case_count,supporting_case_ids,supporting_case_event_types,supporting_case_nodes,supporting_case_affected_assets,supporting_case_affected_asset_types,mapping_node,mapping_asset_type,linkage_tier,linkage_rationale,retrieval_ranks_of_supporting_cases,max_retrieval_rank_of_supporting_cases,node_specificity,node_specificity_reason,mechanism_consistency,mechanism_consistency_reason,mapping_quality,mapping_quality_reason,candidate_quality,candidate_quality_reason,noise_sources
hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,war_and_sanctions_energy_disruption,financial_sanctions,XLF,Financial Select Sector SPDR Fund,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: Broad US financial sector ETF for sanctions and banking exposure context",4;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,maritime_security_disruption,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: European financial sector ETF for cross-border banking exposure context",7;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,maritime_security_disruption,financial_sanctions,XLF,Financial Select Sector SPDR Fund,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: Broad US financial sector ETF for sanctions and banking exposure context",7;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_middle_east_oil_infrastructure_attack,eval_middle_east_oil_infrastructure_attack,energy_infrastructure_disruption,logistics,JBHT,J B Hunt Transport Services Inc,sector_proxy,2,case_2011_libya_civil_war_oil_disruption;case_1987_1988_tanker_war_reflagging,civil conflict and oil infrastructure supply disruption;maritime chokepoint security and oil shipping disruption,aviation;defense;energy;freight_routes;logistics;marine_insurance;maritime_chokepoint;oil_shipping;petrochemicals;refining;trade_lanes,Libyan crude exports;Mediterranean refinery feedstocks;Persian Gulf tanker routes;crude oil cargo schedules;energy shipping logistics;jet fuel exposure;marine war-risk insurance;petrochemical inputs,airlines;defense contractors;energy producers;logistics providers;marine insurers;petrochemical producers;refiners;shipping companies;tanker operators,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Intermodal and trucking logistics provider exposed to freight demand,8;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,The shared support is mainly a common broad node across otherwise different cases.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
eval_middle_east_oil_infrastructure_attack,eval_middle_east_oil_infrastructure_attack,energy_infrastructure_disruption,logistics,KNIN.SW,Kuehne + Nagel International AG,sector_proxy,2,case_2011_libya_civil_war_oil_disruption;case_1987_1988_tanker_war_reflagging,civil conflict and oil infrastructure supply disruption;maritime chokepoint security and oil shipping disruption,aviation;defense;energy;freight_routes;logistics;marine_insurance;maritime_chokepoint;oil_shipping;petrochemicals;refining;trade_lanes,Libyan crude exports;Mediterranean refinery feedstocks;Persian Gulf tanker routes;crude oil cargo schedules;energy shipping logistics;jet fuel exposure;marine war-risk insurance;petrochemical inputs,airlines;defense contractors;energy producers;logistics providers;marine insurers;petrochemical producers;refiners;shipping companies;tanker operators,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Global freight forwarding and logistics company,8;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,The shared support is mainly a common broad node across otherwise different cases.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,uranium_supply_chain_risk,logistics,JBHT,J B Hunt Transport Services Inc,sector_proxy,2,case_2023_niger_coup_uranium_supply_risk;case_2023_red_sea_attacks,coup and uranium supply-chain risk;maritime security disruption,container_shipping;customs;energy;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;nuclear_fuel;oil_shipping;trade_lanes;uranium,Asian exporters;European importers;European nuclear fuel procurement;Niger uranium exports;container carriers;marine insurance underwriters;tanker operators;uranium conversion and enrichment planning;utility fuel inventories,energy infrastructure;energy transport;freight rates;import-dependent retailers;logistics providers;marine insurers;nuclear fuel suppliers;shipping equities;uranium miners;utilities,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Intermodal and trucking logistics provider exposed to freight demand,2;8,8,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,uranium_supply_chain_risk,logistics,KNIN.SW,Kuehne + Nagel International AG,sector_proxy,2,case_2023_niger_coup_uranium_supply_risk;case_2023_red_sea_attacks,coup and uranium supply-chain risk;maritime security disruption,container_shipping;customs;energy;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;nuclear_fuel;oil_shipping;trade_lanes;uranium,Asian exporters;European importers;European nuclear fuel procurement;Niger uranium exports;container carriers;marine insurance underwriters;tanker operators;uranium conversion and enrichment planning;utility fuel inventories,energy infrastructure;energy transport;freight rates;import-dependent retailers;logistics providers;marine insurers;nuclear fuel suppliers;shipping equities;uranium miners;utilities,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Global freight forwarding and logistics company,2;8,8,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,logistics,JBHT,J B Hunt Transport Services Inc,sector_proxy,2,case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;logistics;manufacturing_inputs;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;electronics imports;polysilicon-linked inputs;solar equipment imports;solar module supply chains,EV manufacturers;battery suppliers;customs brokers;electronics importers;logistics providers;manufacturers;retailers;solar equipment manufacturers;solar equipment producers,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Intermodal and trucking logistics provider exposed to freight demand,6;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,logistics,KNIN.SW,Kuehne + Nagel International AG,sector_proxy,2,case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;logistics;manufacturing_inputs;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;electronics imports;polysilicon-linked inputs;solar equipment imports;solar module supply chains,EV manufacturers;battery suppliers;customs brokers;electronics importers;logistics providers;manufacturers;retailers;solar equipment manufacturers;solar equipment producers,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Global freight forwarding and logistics company,6;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,critical_minerals_export_controls,logistics,JBHT,J B Hunt Transport Services Inc,sector_proxy,3,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply,tariff escalation and clean technology trade restriction;forced-labor import restriction and customs compliance risk;mining unrest and critical mineral shipment disruption,battery_materials;critical_minerals;customs;logistics;manufacturing_inputs;trade_lanes,EV import flows;Peru copper concentrate exports;battery and grid input supply;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;electronics imports;industrial metal procurement;mineral logistics corridors;polysilicon-linked inputs;solar equipment imports;solar module supply chains,EV manufacturers;battery suppliers;battery supply chains;commodity traders;customs brokers;electronics importers;industrial manufacturers;logistics providers;manufacturers;mining companies;retailers;solar equipment manufacturers;solar equipment producers,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Intermodal and trucking logistics provider exposed to freight demand,4;6;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
v3_20250404_china_rare_earth_export_controls,China imposes rare-earth export controls after U.S. tariff escalation,critical_minerals_export_controls,logistics,KNIN.SW,Kuehne + Nagel International AG,sector_proxy,3,case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions;case_2022_peru_mine_protests_copper_supply,tariff escalation and clean technology trade restriction;forced-labor import restriction and customs compliance risk;mining unrest and critical mineral shipment disruption,battery_materials;critical_minerals;customs;logistics;manufacturing_inputs;trade_lanes,EV import flows;Peru copper concentrate exports;battery and grid input supply;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;electronics imports;industrial metal procurement;mineral logistics corridors;polysilicon-linked inputs;solar equipment imports;solar module supply chains,EV manufacturers;battery suppliers;battery supply chains;commodity traders;customs brokers;electronics importers;industrial manufacturers;logistics providers;manufacturers;mining companies;retailers;solar equipment manufacturers;solar equipment producers,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Global freight forwarding and logistics company,4;6;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
eval_defense_supply_chain_escalation,eval_defense_supply_chain_escalation,defense_spending_shock,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,sector_proxy,2,case_black_sea_grain_export_disruption;case_israel_iran_escalation_energy_risk,war-related agricultural export disruption;regional military escalation and energy chokepoint risk,agriculture;defense;energy;fertilizer;freight_routes;grain_exports;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;refining,Black Sea wheat exports;LNG cargo flows;Persian Gulf crude exports;corn export flows;food manufacturing inputs;grain shipping corridors;marine insurance premiums;regional defense demand;tanker routes,LNG;agricultural commodities;crude oil;defense contractors;fertilizer producers;food producers;grain traders;marine insurers;refiners;shipping companies;tanker operators,maritime_chokepoint,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the maritime_chokepoint node: Basket exposure to global shipping companies sensitive to maritime route disruptions",7;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_defense_supply_chain_escalation,eval_defense_supply_chain_escalation,defense_spending_shock,maritime_chokepoint,MATX,Matson Inc,sector_proxy,2,case_black_sea_grain_export_disruption;case_israel_iran_escalation_energy_risk,war-related agricultural export disruption;regional military escalation and energy chokepoint risk,agriculture;defense;energy;fertilizer;freight_routes;grain_exports;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;refining,Black Sea wheat exports;LNG cargo flows;Persian Gulf crude exports;corn export flows;food manufacturing inputs;grain shipping corridors;marine insurance premiums;regional defense demand;tanker routes,LNG;agricultural commodities;crude oil;defense contractors;fertilizer producers;food producers;grain traders;marine insurers;refiners;shipping companies;tanker operators,maritime_chokepoint,Stock,related_exposure,"Ocean transportation and logistics operations are materially route-dependent, but maritime chokepoints are route constraints rather than Matson's core node-specific business activity.",7;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,uranium_supply_chain_risk,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,historical_supported,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,energy shipping sanctions and Arctic LNG disruption risk;regional military escalation and energy chokepoint risk;maritime security disruption;energy chokepoint security risk,container_shipping;defense;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks;refining,Asian LNG procurement;Asian exporters;European importers;LNG cargo flows;LNG cargoes from Qatar;Persian Gulf crude exports;Russian Arctic LNG cargoes;container carriers;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance premiums;marine insurance underwriters;oil importers;refining margins;regional defense demand;tanker fleets;tanker operators;tanker routes,LNG;LNG carriers;banks;crude oil;defense contractors;energy producers;energy transport;freight rates;gas utilities;import-dependent retailers;marine insurers;refiners;shipbuilders;shipping equities;tanker operators,maritime_chokepoint,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the maritime_chokepoint node: Basket exposure to global shipping companies sensitive to maritime route disruptions",4;6;8;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,The shared support is mainly a common broad node across otherwise different cases.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_uranium_nuclear_fuel_disruption,eval_uranium_nuclear_fuel_disruption,uranium_supply_chain_risk,maritime_chokepoint,MATX,Matson Inc,historical_supported,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_hormuz_tanker_tensions,energy shipping sanctions and Arctic LNG disruption risk;regional military escalation and energy chokepoint risk;maritime security disruption;energy chokepoint security risk,container_shipping;defense;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks;refining,Asian LNG procurement;Asian exporters;European importers;LNG cargo flows;LNG cargoes from Qatar;Persian Gulf crude exports;Russian Arctic LNG cargoes;container carriers;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance premiums;marine insurance underwriters;oil importers;refining margins;regional defense demand;tanker fleets;tanker operators;tanker routes,LNG;LNG carriers;banks;crude oil;defense contractors;energy producers;energy transport;freight rates;gas utilities;import-dependent retailers;marine insurers;refiners;shipbuilders;shipping equities;tanker operators,maritime_chokepoint,Stock,related_exposure,"Ocean transportation and logistics operations are materially route-dependent, but maritime chokepoints are route constraints rather than Matson's core node-specific business activity.",4;6;8;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,The shared support is mainly a common broad node across otherwise different cases.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,war_and_sanctions_energy_disruption,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,maritime_chokepoint,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the maritime_chokepoint node: Basket exposure to global shipping companies sensitive to maritime route disruptions",1;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,war_and_sanctions_energy_disruption,maritime_chokepoint,MATX,Matson Inc,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,maritime_chokepoint,Stock,related_exposure,"Ocean transportation and logistics operations are materially route-dependent, but maritime chokepoints are route constraints rather than Matson's core node-specific business activity.",1;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_cyber_port_pipeline_disruption,eval_cyber_port_pipeline_disruption,cyber_infrastructure_disruption,trade_lanes,DHL.DE,DHL Group,sector_proxy,2,case_2023_dp_world_australia_cyber_port_disruption;case_2009_russia_ukraine_gas_transit_dispute,cyberattack on port logistics infrastructure;pipeline gas transit disruption and energy security shock,container_shipping;cyber_infrastructure;energy;freight_routes;lng_shipping;logistics;manufacturing_inputs;petrochemicals;pipeline_infrastructure;ports;trade_lanes,Asia-Pacific freight routes;Australian container terminals;European gas storage;LNG procurement options;Ukraine gas transit routes;energy-intensive manufacturing;port operating systems;retail import logistics,LNG suppliers;chemical producers;container shipping companies;cybersecurity providers;freight forwarders;gas utilities;industrial manufacturers;pipeline operators;port operators;retailers,trade_lanes,Stock,related_exposure,"Global logistics operations participate in trade lanes, but trade_lanes is a broad cross-border flow condition rather than a specific core node business.",4;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_cyber_port_pipeline_disruption,eval_cyber_port_pipeline_disruption,cyber_infrastructure_disruption,trade_lanes,EXPD,Expeditors International of Washington Inc,sector_proxy,2,case_2023_dp_world_australia_cyber_port_disruption;case_2009_russia_ukraine_gas_transit_dispute,cyberattack on port logistics infrastructure;pipeline gas transit disruption and energy security shock,container_shipping;cyber_infrastructure;energy;freight_routes;lng_shipping;logistics;manufacturing_inputs;petrochemicals;pipeline_infrastructure;ports;trade_lanes,Asia-Pacific freight routes;Australian container terminals;European gas storage;LNG procurement options;Ukraine gas transit routes;energy-intensive manufacturing;port operating systems;retail import logistics,LNG suppliers;chemical producers;container shipping companies;cybersecurity providers;freight forwarders;gas utilities;industrial manufacturers;pipeline operators;port operators;retailers,trade_lanes,Stock,related_exposure,"Freight forwarding participates in global trade-lane activity, but trade_lanes is a broad route and flow condition across diversified logistics services.",4;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_dutch_asml_export_controls,eval_dutch_asml_export_controls,technology_export_controls,trade_lanes,DHL.DE,DHL Group,sector_proxy,2,case_2010_china_japan_rare_earth_embargo;case_2021_xinjiang_forced_labor_import_restrictions,rare earth export restriction and electronics input disruption;forced-labor import restriction and customs compliance risk,critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar module supply chains,automakers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;rare earth producers;retailers;solar equipment manufacturers,trade_lanes,Stock,related_exposure,"Global logistics operations participate in trade lanes, but trade_lanes is a broad cross-border flow condition rather than a specific core node business.",8;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
eval_dutch_asml_export_controls,eval_dutch_asml_export_controls,technology_export_controls,trade_lanes,EXPD,Expeditors International of Washington Inc,sector_proxy,2,case_2010_china_japan_rare_earth_embargo;case_2021_xinjiang_forced_labor_import_restrictions,rare earth export restriction and electronics input disruption;forced-labor import restriction and customs compliance risk,critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar module supply chains,automakers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;rare earth producers;retailers;solar equipment manufacturers,trade_lanes,Stock,related_exposure,"Freight forwarding participates in global trade-lane activity, but trade_lanes is a broad route and flow condition across diversified logistics services.",8;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
