event_id,event_name,event_type,node,ticker,asset_name,evidence_level,supporting_case_count,supporting_case_ids,supporting_case_event_types,supporting_case_nodes,supporting_case_affected_assets,supporting_case_affected_asset_types,mapping_node,mapping_asset_type,linkage_tier,linkage_rationale,retrieval_ranks_of_supporting_cases,max_retrieval_rank_of_supporting_cases,node_specificity,node_specificity_reason,mechanism_consistency,mechanism_consistency_reason,mapping_quality,mapping_quality_reason,candidate_quality,candidate_quality_reason,noise_sources
hard_hormuz_ambiguous_energy_shipping,hard_hormuz_ambiguous_energy_shipping,war_and_sanctions_energy_disruption,financial_sanctions,XLF,Financial Select Sector SPDR Fund,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: Broad US financial sector ETF for sanctions and banking exposure context",4;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,critical_minerals,PICK,iShares MSCI Global Metals & Mining Producers ETF,sector_proxy,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;rare earth export restriction and electronics input disruption;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar equipment imports;solar module supply chains,EV manufacturers;automakers;battery suppliers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;manufacturers;rare earth producers;retailers;solar equipment manufacturers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Broad metals and mining producer ETF with critical materials exposure",6;9;10,10,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,critical_minerals,REMX,VanEck Rare Earth and Strategic Metals ETF,sector_proxy,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;rare earth export restriction and electronics input disruption;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar equipment imports;solar module supply chains,EV manufacturers;automakers;battery suppliers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;manufacturers;rare earth producers;retailers;solar equipment manufacturers;solar equipment producers,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Basket exposure to rare earth and strategic metals producers used in critical supply chains",6;9;10,10,potentially_broad,"All mapped assets for this node are broad proxies, suggesting category-level rather than mechanism-specific exposure.",mixed,"Supporting cases share related node context, but event mechanisms are only partially aligned.",broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,borderline,"Candidate has some ex-ante support, but at least one dimension is broad or mixed.",broad_node;broad_asset_mapping
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,logistics,JBHT,J B Hunt Transport Services Inc,sector_proxy,2,case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;logistics;manufacturing_inputs;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;electronics imports;polysilicon-linked inputs;solar equipment imports;solar module supply chains,EV manufacturers;battery suppliers;customs brokers;electronics importers;logistics providers;manufacturers;retailers;solar equipment manufacturers;solar equipment producers,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Intermodal and trucking logistics provider exposed to freight demand,6;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,logistics,KNIN.SW,Kuehne + Nagel International AG,sector_proxy,2,case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;logistics;manufacturing_inputs;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;electronics imports;polysilicon-linked inputs;solar equipment imports;solar module supply chains,EV manufacturers;battery suppliers;customs brokers;electronics importers;logistics providers;manufacturers;retailers;solar equipment manufacturers;solar equipment producers,logistics,Stock,direct_exposure,Core operations or products are directly tied to the logistics node: Global freight forwarding and logistics company,6;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,trade_lanes,DHL.DE,DHL Group,sector_proxy,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;rare earth export restriction and electronics input disruption;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar equipment imports;solar module supply chains,EV manufacturers;automakers;battery suppliers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;manufacturers;rare earth producers;retailers;solar equipment manufacturers;solar equipment producers,trade_lanes,Stock,related_exposure,"Global logistics operations participate in trade lanes, but trade_lanes is a broad cross-border flow condition rather than a specific core node business.",6;9;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
hard_semiconductor_controls_paraphrased,hard_semiconductor_controls_paraphrased,technology_export_controls,trade_lanes,EXPD,Expeditors International of Washington Inc,sector_proxy,3,case_2021_xinjiang_forced_labor_import_restrictions;case_2010_china_japan_rare_earth_embargo;case_2024_ev_tariff_escalation_china,forced-labor import restriction and customs compliance risk;rare earth export restriction and electronics input disruption;tariff escalation and clean technology trade restriction,battery_materials;critical_minerals;customs;defense;logistics;manufacturing_inputs;rare_earths;trade_lanes,EV import flows;battery component supply chains;clean technology manufacturing inputs;customs compliance workflows;defense and automotive supply chains;electronics components;electronics imports;magnet materials;polysilicon-linked inputs;rare earth oxide supply;solar equipment imports;solar module supply chains,EV manufacturers;automakers;battery suppliers;clean technology manufacturers;customs brokers;defense contractors;electronics importers;electronics manufacturers;logistics providers;manufacturers;rare earth producers;retailers;solar equipment manufacturers;solar equipment producers,trade_lanes,Stock,related_exposure,"Freight forwarding participates in global trade-lane activity, but trade_lanes is a broad route and flow condition across diversified logistics services.",6;9;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,technology_export_controls,trade_lanes,DHL.DE,DHL Group,sector_proxy,2,case_2019_turkey_f35_s400_defense_restrictions;case_2010_china_japan_rare_earth_embargo,defense procurement restriction and aerospace supply-chain adjustment;rare earth export restriction and electronics input disruption,aerospace_supply_chain;critical_minerals;customs;defense;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,F-35 supplier network;Turkish aerospace components;defense and automotive supply chains;defense electronics inputs;electronics components;export-controlled manufacturing flows;magnet materials;rare earth oxide supply,aerospace manufacturers;automakers;clean technology manufacturers;component suppliers;defense contractors;electronics manufacturers;electronics suppliers;rare earth producers;trade compliance providers,trade_lanes,Stock,related_exposure,"Global logistics operations participate in trade lanes, but trade_lanes is a broad cross-border flow condition rather than a specific core node business.",8;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
hard_taiwan_semiconductor_indirect,hard_taiwan_semiconductor_indirect,technology_export_controls,trade_lanes,EXPD,Expeditors International of Washington Inc,sector_proxy,2,case_2019_turkey_f35_s400_defense_restrictions;case_2010_china_japan_rare_earth_embargo,defense procurement restriction and aerospace supply-chain adjustment;rare earth export restriction and electronics input disruption,aerospace_supply_chain;critical_minerals;customs;defense;manufacturing_inputs;rare_earths;semiconductor_equipment;trade_lanes,F-35 supplier network;Turkish aerospace components;defense and automotive supply chains;defense electronics inputs;electronics components;export-controlled manufacturing flows;magnet materials;rare earth oxide supply,aerospace manufacturers;automakers;clean technology manufacturers;component suppliers;defense contractors;electronics manufacturers;electronics suppliers;rare earth producers;trade compliance providers,trade_lanes,Stock,related_exposure,"Freight forwarding participates in global trade-lane activity, but trade_lanes is a broad route and flow condition across diversified logistics services.",8;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,war_and_sanctions_energy_disruption,trade_lanes,DHL.DE,DHL Group,sector_proxy,2,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions,shipping sanctions and marine insurance compliance disruption;financial sanctions and trade finance restriction,customs;energy;financial_sanctions;logistics;manufacturing_inputs;marine_insurance;oil_shipping;payment_networks;trade_lanes,Russia-linked trade finance;cross-border payment flows;crude tanker chartering;energy trade payments;energy-sector financing;marine insurance approvals;sanctions compliance systems;sanctions-screened oil cargoes,banks;energy companies;energy traders;freight brokers;industrial exporters;logistics firms;marine insurers;tanker operators;trade finance providers,trade_lanes,Stock,related_exposure,"Global logistics operations participate in trade lanes, but trade_lanes is a broad cross-border flow condition rather than a specific core node business.",6;8,8,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20240223_sovcomflot_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,war_and_sanctions_energy_disruption,trade_lanes,EXPD,Expeditors International of Washington Inc,sector_proxy,2,case_2019_cosco_shipping_sanctions_tanker_market;case_2014_crimea_financial_sanctions,shipping sanctions and marine insurance compliance disruption;financial sanctions and trade finance restriction,customs;energy;financial_sanctions;logistics;manufacturing_inputs;marine_insurance;oil_shipping;payment_networks;trade_lanes,Russia-linked trade finance;cross-border payment flows;crude tanker chartering;energy trade payments;energy-sector financing;marine insurance approvals;sanctions compliance systems;sanctions-screened oil cargoes,banks;energy companies;energy traders;freight brokers;industrial exporters;logistics firms;marine insurers;tanker operators;trade finance providers,trade_lanes,Stock,related_exposure,"Freight forwarding participates in global trade-lane activity, but trade_lanes is a broad route and flow condition across diversified logistics services.",6;8,8,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,maritime_security_disruption,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: European financial sector ETF for cross-border banking exposure context",7;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20240821_sounion_tanker_attack,MV Sounion oil tanker attacked in the Red Sea,maritime_security_disruption,financial_sanctions,XLF,Financial Select Sector SPDR Fund,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: Broad US financial sector ETF for sanctions and banking exposure context",7;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,war_and_sanctions_energy_disruption,aviation,DAL,Delta Air Lines Inc,sector_proxy,2,case_2022_russia_aviation_supply_chain_sanctions;case_2024_ukraine_drone_attacks_russian_refineries,aerospace supply-chain sanctions;wartime refinery disruption and refined-product supply risk,aerospace_supply_chain;aviation;customs;defense;energy;manufacturing_inputs;oil_shipping;petrochemicals;pipeline_infrastructure;refining;trade_lanes,Russian refinery capacity;aerospace parts supply;aircraft leasing portfolios;diesel and gasoline export flows;international route planning;jet fuel supply chains;maintenance service networks;petrochemical feedstocks,aerospace suppliers;aircraft lessors;aircraft manufacturers;airlines;defense contractors;energy producers;petrochemical companies;refiners;tanker operators,aviation,Stock,direct_exposure,Core operations or products are directly tied to the aviation node: Airline exposed to jet fuel and international travel disruption risks,9;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,specific,"Mapped ticker is direct_exposure, though the node itself may be broad.",likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency
v3_20250110_us_russia_oil_sanctions,U.S. sanctions Russian oil producers and shadow-fleet vessels,war_and_sanctions_energy_disruption,aviation,JETS,U S Global Jets ETF,sector_proxy,2,case_2022_russia_aviation_supply_chain_sanctions;case_2024_ukraine_drone_attacks_russian_refineries,aerospace supply-chain sanctions;wartime refinery disruption and refined-product supply risk,aerospace_supply_chain;aviation;customs;defense;energy;manufacturing_inputs;oil_shipping;petrochemicals;pipeline_infrastructure;refining;trade_lanes,Russian refinery capacity;aerospace parts supply;aircraft leasing portfolios;diesel and gasoline export flows;international route planning;jet fuel supply chains;maintenance service networks;petrochemical feedstocks,aerospace suppliers;aircraft lessors;aircraft manufacturers;airlines;defense contractors;energy producers;petrochemical companies;refiners;tanker operators,aviation,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the aviation node: Airline ETF exposed to fuel costs travel demand and route disruptions",9;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",trade_policy_and_tariffs,energy,XLE,Energy Select Sector SPDR Fund,sector_proxy,2,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,green trade compliance and carbon border adjustment risk;fertilizer export restriction and agricultural input shock,agriculture;critical_minerals;customs;energy;fertilizer;logistics;manufacturing_inputs;trade_lanes,Brazil crop input supply;EU-bound steel imports;agricultural logistics;aluminum and cement trade flows;fertilizer imports;food production input costs;industrial emissions reporting systems;nitrogen and potash fertilizer flows,agribusiness firms;aluminum producers;cement exporters;fertilizer producers;food producers;grain traders;industrial manufacturers;logistics providers;steel producers,energy,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the energy node: Broad ETF exposure to US energy companies",5;8,8,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20250201_canada_mexico_china_tariffs,"U.S. imposes tariffs on imports from Canada, Mexico and China",trade_policy_and_tariffs,energy,XOM,Exxon Mobil Corporation,sector_proxy,2,case_2023_eu_carbon_border_adjustment_mechanism;case_2022_russia_fertilizer_export_restrictions,green trade compliance and carbon border adjustment risk;fertilizer export restriction and agricultural input shock,agriculture;critical_minerals;customs;energy;fertilizer;logistics;manufacturing_inputs;trade_lanes,Brazil crop input supply;EU-bound steel imports;agricultural logistics;aluminum and cement trade flows;fertilizer imports;food production input costs;industrial emissions reporting systems;nitrogen and potash fertilizer flows,agribusiness firms;aluminum producers;cement exporters;fertilizer producers;food producers;grain traders;industrial manufacturers;logistics providers;steel producers,energy,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the energy node: Integrated energy producer with upstream and downstream exposure,5;8,8,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,war_and_sanctions_energy_disruption,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,maritime_chokepoint,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the maritime_chokepoint node: Basket exposure to global shipping companies sensitive to maritime route disruptions",1;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20250224_eu_16th_russia_sanctions,EU adopts 16th Russia sanctions package targeting shadow fleet and military suppliers,war_and_sanctions_energy_disruption,maritime_chokepoint,MATX,Matson Inc,sector_proxy,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,energy shipping sanctions and Arctic LNG disruption risk;maritime insurance verification and tanker-route disruption,customs;energy;financial_sanctions;freight_routes;lng_shipping;logistics;marine_insurance;maritime_chokepoint;oil_shipping;payment_networks,Asian LNG procurement;Black Sea oil cargoes;Russian Arctic LNG cargoes;Turkish straits tanker transits;energy trade compliance workflows;energy trade finance;ice-class LNG carrier availability;marine insurance coverage;marine insurance documentation,LNG carriers;banks;energy producers;energy traders;gas utilities;logistics providers;marine insurers;shipbuilders;tanker operators;trade compliance providers,maritime_chokepoint,Stock,related_exposure,"Ocean transportation and logistics operations are materially route-dependent, but maritime chokepoints are route constraints rather than Matson's core node-specific business activity.",1;10,10,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,critical_minerals_export_controls,energy,XLE,Energy Select Sector SPDR Fund,sector_proxy,3,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_uranium_nuclear_fuel_supply_disruption,critical minerals export restriction;green trade compliance and carbon border adjustment risk;nuclear fuel supply-chain risk,critical_minerals;customs;defense;energy;fertilizer;manufacturing_inputs;nuclear_fuel;rare_earths;trade_lanes;uranium,EU-bound steel imports;EV motor components;aluminum and cement trade flows;conversion services;defense sensor components;enrichment services;fertilizer imports;fuel-cycle logistics;industrial emissions reporting systems;nuclear utility fuel inventories;permanent magnet supply chains;rare earth oxide supply;uranium concentrate supply;wind turbine components,EV supply chains;aluminum producers;cement exporters;defense electronics suppliers;electric utilities;energy infrastructure;fertilizer producers;industrial fuel-cycle suppliers;industrial manufacturers;magnet producers;nuclear fuel processors;rare earth miners;steel producers;uranium miners;wind turbine manufacturers,energy,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the energy node: Broad ETF exposure to US energy companies",3;7;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapped ticker is a broad_proxy instrument or ETF/basket exposure.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
v3_20250225_copper_import_investigation,U.S. launches Section 232 investigation into copper import dependence,critical_minerals_export_controls,energy,XOM,Exxon Mobil Corporation,sector_proxy,3,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_uranium_nuclear_fuel_supply_disruption,critical minerals export restriction;green trade compliance and carbon border adjustment risk;nuclear fuel supply-chain risk,critical_minerals;customs;defense;energy;fertilizer;manufacturing_inputs;nuclear_fuel;rare_earths;trade_lanes;uranium,EU-bound steel imports;EV motor components;aluminum and cement trade flows;conversion services;defense sensor components;enrichment services;fertilizer imports;fuel-cycle logistics;industrial emissions reporting systems;nuclear utility fuel inventories;permanent magnet supply chains;rare earth oxide supply;uranium concentrate supply;wind turbine components,EV supply chains;aluminum producers;cement exporters;defense electronics suppliers;electric utilities;energy infrastructure;fertilizer producers;industrial fuel-cycle suppliers;industrial manufacturers;magnet producers;nuclear fuel processors;rare earth miners;steel producers;uranium miners;wind turbine manufacturers,energy,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the energy node: Integrated energy producer with upstream and downstream exposure,3;7;9,9,potentially_broad,"Node label represents a broad function, sector, or channel in the current mapping vocabulary.",weak_cooccurrence,Supporting cases share a broad node but have low event-type and affected-asset-type overlap.,broad,Mapping is economically related but indirect/diversified according to asset_mapping metadata.,likely_noise,Weak cross-case mechanism support combined with broad node or broad/questionable mapping.,broad_node;weak_supporting_case_consistency;broad_asset_mapping
