comparison,from_k,to_k,event_id,event_name,node,ticker,asset_name,asset_type,linkage_tier,supporting_case_ids,support_count,node_retrieved_supporting_case_ids,node_retrieved_support_count,retrieved_supporting_case_count,evidence_level,mapping_status
k5_to_k10,5,10,eval_middle_east_oil_infrastructure_attack,eval_middle_east_oil_infrastructure_attack,lng_shipping,LNG,Cheniere Energy Inc,Stock,related_exposure,case_hormuz_tanker_tensions,1,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions,2,2,historical_supported,mapped
k5_to_k10,5,10,eval_middle_east_oil_infrastructure_attack,eval_middle_east_oil_infrastructure_attack,logistics,JBHT,J B Hunt Transport Services Inc,Stock,direct_exposure,case_2011_libya_civil_war_oil_disruption;case_1987_1988_tanker_war_reflagging,2,case_2011_libya_civil_war_oil_disruption;case_1987_1988_tanker_war_reflagging,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_middle_east_oil_infrastructure_attack,eval_middle_east_oil_infrastructure_attack,logistics,KNIN.SW,Kuehne + Nagel International AG,Stock,direct_exposure,case_2011_libya_civil_war_oil_disruption;case_1987_1988_tanker_war_reflagging,2,case_2011_libya_civil_war_oil_disruption;case_1987_1988_tanker_war_reflagging,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_middle_east_oil_infrastructure_attack,eval_middle_east_oil_infrastructure_attack,marine_insurance,CB,Chubb Limited,Stock,related_exposure,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging,3,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_middle_east_oil_infrastructure_attack,eval_middle_east_oil_infrastructure_attack,marine_insurance,TRV,The Travelers Companies Inc,Stock,related_exposure,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging,3,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_middle_east_oil_infrastructure_attack,eval_middle_east_oil_infrastructure_attack,maritime_chokepoint,BOAT,SonicShares Global Shipping ETF,ETF,broad_proxy,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging,3,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_middle_east_oil_infrastructure_attack,eval_middle_east_oil_infrastructure_attack,maritime_chokepoint,MATX,Matson Inc,Stock,related_exposure,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging,3,case_israel_iran_escalation_energy_risk;case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_natural_gas_fertilizer_shock,eval_natural_gas_fertilizer_shock,freight_routes,FDX,FedEx Corporation,Stock,related_exposure,case_2021_belarus_potash_sanctions;case_black_sea_grain_export_disruption,2,case_2021_belarus_potash_sanctions;case_black_sea_grain_export_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_natural_gas_fertilizer_shock,eval_natural_gas_fertilizer_shock,freight_routes,UPS,United Parcel Service Inc,Stock,related_exposure,case_2021_belarus_potash_sanctions;case_black_sea_grain_export_disruption,2,case_2021_belarus_potash_sanctions;case_black_sea_grain_export_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_natural_gas_fertilizer_shock,eval_natural_gas_fertilizer_shock,grain_exports,BG,Bunge Global SA,Stock,related_exposure,case_black_sea_grain_export_disruption;case_2022_india_wheat_export_ban,2,case_black_sea_grain_export_disruption;case_2022_india_wheat_export_ban,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_natural_gas_fertilizer_shock,eval_natural_gas_fertilizer_shock,lng_shipping,FLNG,FLEX LNG Ltd,Stock,direct_exposure,case_russia_ukraine_energy_shock,1,case_russia_ukraine_energy_shock;case_2009_russia_ukraine_gas_transit_dispute,2,2,historical_supported,mapped
k5_to_k10,5,10,eval_natural_gas_fertilizer_shock,eval_natural_gas_fertilizer_shock,lng_shipping,LNG,Cheniere Energy Inc,Stock,related_exposure,case_russia_ukraine_energy_shock,1,case_russia_ukraine_energy_shock;case_2009_russia_ukraine_gas_transit_dispute,2,2,historical_supported,mapped
k5_to_k10,5,10,eval_natural_gas_fertilizer_shock,eval_natural_gas_fertilizer_shock,refining,MPC,Marathon Petroleum Corporation,Stock,direct_exposure,case_opec_production_cut_policy_shock,1,case_russia_ukraine_energy_shock;case_opec_production_cut_policy_shock,2,2,historical_supported,mapped
k5_to_k10,5,10,eval_natural_gas_fertilizer_shock,eval_natural_gas_fertilizer_shock,refining,VLO,Valero Energy Corporation,Stock,direct_exposure,case_opec_production_cut_policy_shock,1,case_russia_ukraine_energy_shock;case_opec_production_cut_policy_shock,2,2,historical_supported,mapped
k5_to_k10,5,10,eval_opec_oil_policy_shock,eval_opec_oil_policy_shock,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,ETF,broad_proxy,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,2,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_opec_oil_policy_shock,eval_opec_oil_policy_shock,financial_sanctions,XLF,Financial Select Sector SPDR Fund,ETF,broad_proxy,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,2,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_opec_oil_policy_shock,eval_opec_oil_policy_shock,lng_shipping,FLNG,FLEX LNG Ltd,Stock,direct_exposure,case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock,2,case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock,2,2,historical_supported,mapped
k5_to_k10,5,10,eval_opec_oil_policy_shock,eval_opec_oil_policy_shock,lng_shipping,LNG,Cheniere Energy Inc,Stock,related_exposure,case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock,2,case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock,2,2,historical_supported,mapped
k5_to_k10,5,10,eval_opec_oil_policy_shock,eval_opec_oil_policy_shock,marine_insurance,CB,Chubb Limited,Stock,related_exposure,case_hormuz_tanker_tensions;case_2018_iran_oil_sanctions_reimposition,2,case_hormuz_tanker_tensions;case_2018_iran_oil_sanctions_reimposition,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_opec_oil_policy_shock,eval_opec_oil_policy_shock,marine_insurance,TRV,The Travelers Companies Inc,Stock,related_exposure,case_hormuz_tanker_tensions;case_2018_iran_oil_sanctions_reimposition,2,case_hormuz_tanker_tensions;case_2018_iran_oil_sanctions_reimposition,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_opec_oil_policy_shock,eval_opec_oil_policy_shock,payment_networks,MA,Mastercard Incorporated,Stock,direct_exposure,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,2,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_opec_oil_policy_shock,eval_opec_oil_policy_shock,payment_networks,V,Visa Inc,Stock,direct_exposure,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,2,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,customs,CHRW,C H Robinson Worldwide Inc,Stock,related_exposure,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_2023_panama_cobre_mine_closure,3,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_2023_panama_cobre_mine_closure,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,customs,DSGX,The Descartes Systems Group Inc,Stock,direct_exposure,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_2023_panama_cobre_mine_closure,3,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_2023_panama_cobre_mine_closure,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,energy,XLE,Energy Select Sector SPDR Fund,ETF,broad_proxy,case_2021_suez_blockage;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,case_2021_suez_blockage;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,energy,XOM,Exxon Mobil Corporation,Stock,related_exposure,case_2021_suez_blockage;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,case_2021_suez_blockage;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,food_export_controls,DBA,Invesco DB Agriculture Fund,ETF,broad_proxy,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security,2,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,food_export_controls,WEAT,Teucrium Wheat Fund,ETF,broad_proxy,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security,2,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,grain_exports,BG,Bunge Global SA,Stock,related_exposure,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_black_sea_grain_export_disruption,3,case_2022_india_wheat_export_ban;case_2008_rice_export_restrictions_food_security;case_black_sea_grain_export_disruption,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,marine_insurance,CB,Chubb Limited,Stock,related_exposure,case_2023_red_sea_attacks;case_2023_south_china_sea_shipping_tensions;case_2023_arctic_lng_russian_energy_shipping_sanctions,3,case_2023_red_sea_attacks;case_2023_south_china_sea_shipping_tensions;case_2023_arctic_lng_russian_energy_shipping_sanctions,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,marine_insurance,TRV,The Travelers Companies Inc,Stock,related_exposure,case_2023_red_sea_attacks;case_2023_south_china_sea_shipping_tensions;case_2023_arctic_lng_russian_energy_shipping_sanctions,3,case_2023_red_sea_attacks;case_2023_south_china_sea_shipping_tensions;case_2023_arctic_lng_russian_energy_shipping_sanctions,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,oil_shipping,DHT,DHT Holdings Inc,Stock,direct_exposure,case_2023_red_sea_attacks,1,case_2023_red_sea_attacks;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,2,historical_supported,mapped
k5_to_k10,5,10,eval_panama_canal_drought_shipping,eval_panama_canal_drought_shipping,oil_shipping,FRO,Frontline plc,Stock,direct_exposure,case_2023_red_sea_attacks,1,case_2023_red_sea_attacks;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,2,historical_supported,mapped
k5_to_k10,5,10,eval_rare_earth_critical_minerals_controls,eval_rare_earth_critical_minerals_controls,energy,XLE,Energy Select Sector SPDR Fund,ETF,broad_proxy,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism,2,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_rare_earth_critical_minerals_controls,eval_rare_earth_critical_minerals_controls,energy,XOM,Exxon Mobil Corporation,Stock,related_exposure,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism,2,case_rare_earth_export_restriction_risk;case_2023_eu_carbon_border_adjustment_mechanism,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_rare_earth_critical_minerals_controls,eval_rare_earth_critical_minerals_controls,logistics,JBHT,J B Hunt Transport Services Inc,Stock,direct_exposure,case_2024_drc_cobalt_copper_mining_disruption;case_2022_peru_mine_protests_copper_supply,2,case_2024_drc_cobalt_copper_mining_disruption;case_2022_peru_mine_protests_copper_supply,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_rare_earth_critical_minerals_controls,eval_rare_earth_critical_minerals_controls,logistics,KNIN.SW,Kuehne + Nagel International AG,Stock,direct_exposure,case_2024_drc_cobalt_copper_mining_disruption;case_2022_peru_mine_protests_copper_supply,2,case_2024_drc_cobalt_copper_mining_disruption;case_2022_peru_mine_protests_copper_supply,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_red_sea_shipping_disruption,eval_red_sea_shipping_disruption,agriculture,ADM,Archer-Daniels-Midland Company,Stock,related_exposure,case_panama_canal_drought_shipping_capacity;case_2023_black_sea_shipping_insurance_restrictions,2,case_panama_canal_drought_shipping_capacity;case_2023_black_sea_shipping_insurance_restrictions,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_red_sea_shipping_disruption,eval_red_sea_shipping_disruption,agriculture,MOO,VanEck Agribusiness ETF,ETF,broad_proxy,case_panama_canal_drought_shipping_capacity;case_2023_black_sea_shipping_insurance_restrictions,2,case_panama_canal_drought_shipping_capacity;case_2023_black_sea_shipping_insurance_restrictions,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_red_sea_shipping_disruption,eval_red_sea_shipping_disruption,defense,ITA,iShares U S Aerospace & Defense ETF,ETF,broad_proxy,case_2023_south_china_sea_shipping_tensions;case_1987_1988_tanker_war_reflagging;case_2019_india_pakistan_airspace_closure,3,case_2023_south_china_sea_shipping_tensions;case_1987_1988_tanker_war_reflagging;case_2019_india_pakistan_airspace_closure,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_red_sea_shipping_disruption,eval_red_sea_shipping_disruption,defense,LMT,Lockheed Martin Corporation,Stock,direct_exposure,case_2023_south_china_sea_shipping_tensions;case_1987_1988_tanker_war_reflagging;case_2019_india_pakistan_airspace_closure,3,case_2023_south_china_sea_shipping_tensions;case_1987_1988_tanker_war_reflagging;case_2019_india_pakistan_airspace_closure,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_red_sea_shipping_disruption,eval_red_sea_shipping_disruption,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_red_sea_shipping_disruption,eval_red_sea_shipping_disruption,financial_sanctions,XLF,Financial Select Sector SPDR Fund,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,aviation,DAL,Delta Air Lines Inc,Stock,direct_exposure,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,2,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,aviation,JETS,U S Global Jets ETF,ETF,broad_proxy,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,2,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,customs,CHRW,C H Robinson Worldwide Inc,Stock,related_exposure,case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2014_crimea_financial_sanctions,3,case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2014_crimea_financial_sanctions,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,customs,DSGX,The Descartes Systems Group Inc,Stock,direct_exposure,case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2014_crimea_financial_sanctions,3,case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2014_crimea_financial_sanctions,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_russia_swift_financial_sanctions;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_russia_swift_financial_sanctions;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions,4,4,sector_proxy,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,financial_sanctions,XLF,Financial Select Sector SPDR Fund,ETF,broad_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_russia_swift_financial_sanctions;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_russia_swift_financial_sanctions;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions,4,4,sector_proxy,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,oil_shipping,DHT,DHT Holdings Inc,Stock,direct_exposure,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption;case_2019_venezuela_oil_sanctions,3,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption;case_2019_venezuela_oil_sanctions,4,4,historical_supported,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,oil_shipping,FRO,Frontline plc,Stock,direct_exposure,case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption;case_2019_venezuela_oil_sanctions,3,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2024_ukraine_drone_attacks_russian_refineries;case_middle_east_oil_supply_disruption;case_2019_venezuela_oil_sanctions,4,4,historical_supported,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,payment_networks,MA,Mastercard Incorporated,Stock,direct_exposure,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_russia_swift_financial_sanctions;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_russia_swift_financial_sanctions;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions,4,4,sector_proxy,mapped
k5_to_k10,5,10,eval_russia_europe_gas_disruption,eval_russia_europe_gas_disruption,payment_networks,V,Visa Inc,Stock,direct_exposure,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_russia_swift_financial_sanctions;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions,4,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_russia_swift_financial_sanctions;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions,4,4,sector_proxy,mapped
k5_to_k10,5,10,eval_semiconductor_export_controls,eval_semiconductor_export_controls,critical_minerals,PICK,iShares MSCI Global Metals & Mining Producers ETF,ETF,broad_proxy,case_2010_china_japan_rare_earth_embargo;case_china_gallium_germanium_graphite_controls,2,case_2010_china_japan_rare_earth_embargo;case_china_gallium_germanium_graphite_controls,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_semiconductor_export_controls,eval_semiconductor_export_controls,critical_minerals,REMX,VanEck Rare Earth and Strategic Metals ETF,ETF,broad_proxy,case_2010_china_japan_rare_earth_embargo;case_china_gallium_germanium_graphite_controls,2,case_2010_china_japan_rare_earth_embargo;case_china_gallium_germanium_graphite_controls,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_semiconductor_export_controls,eval_semiconductor_export_controls,defense,ITA,iShares U S Aerospace & Defense ETF,ETF,broad_proxy,case_2024_taiwan_strait_drills_semiconductor_supply;case_2010_china_japan_rare_earth_embargo;case_taiwan_strait_semiconductor_risk;case_2019_turkey_f35_s400_defense_restrictions,4,case_2024_taiwan_strait_drills_semiconductor_supply;case_2010_china_japan_rare_earth_embargo;case_taiwan_strait_semiconductor_risk;case_2019_turkey_f35_s400_defense_restrictions,4,4,sector_proxy,mapped
k5_to_k10,5,10,eval_semiconductor_export_controls,eval_semiconductor_export_controls,defense,LMT,Lockheed Martin Corporation,Stock,direct_exposure,case_2024_taiwan_strait_drills_semiconductor_supply;case_2010_china_japan_rare_earth_embargo;case_taiwan_strait_semiconductor_risk;case_2019_turkey_f35_s400_defense_restrictions,4,case_2024_taiwan_strait_drills_semiconductor_supply;case_2010_china_japan_rare_earth_embargo;case_taiwan_strait_semiconductor_risk;case_2019_turkey_f35_s400_defense_restrictions,4,4,sector_proxy,mapped
k5_to_k10,5,10,eval_semiconductor_export_controls,eval_semiconductor_export_controls,trade_lanes,DHL.DE,DHL Group,Stock,related_exposure,case_2010_china_japan_rare_earth_embargo;case_2019_turkey_f35_s400_defense_restrictions,2,case_2010_china_japan_rare_earth_embargo;case_2019_turkey_f35_s400_defense_restrictions,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_semiconductor_export_controls,eval_semiconductor_export_controls,trade_lanes,EXPD,Expeditors International of Washington Inc,Stock,related_exposure,case_2010_china_japan_rare_earth_embargo;case_2019_turkey_f35_s400_defense_restrictions,2,case_2010_china_japan_rare_earth_embargo;case_2019_turkey_f35_s400_defense_restrictions,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,customs,CHRW,C H Robinson Worldwide Inc,Stock,related_exposure,case_2022_turkey_strait_tanker_insurance_backlog;case_2019_cosco_shipping_sanctions_tanker_market,2,case_2022_turkey_strait_tanker_insurance_backlog;case_2019_cosco_shipping_sanctions_tanker_market,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,customs,DSGX,The Descartes Systems Group Inc,Stock,direct_exposure,case_2022_turkey_strait_tanker_insurance_backlog;case_2019_cosco_shipping_sanctions_tanker_market,2,case_2022_turkey_strait_tanker_insurance_backlog;case_2019_cosco_shipping_sanctions_tanker_market,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,cyber_infrastructure,CIBR,First Trust NASDAQ Cybersecurity ETF,ETF,broad_proxy,case_2023_dp_world_australia_cyber_port_disruption;case_2017_notpetya_shipping_logistics_cyberattack,2,case_2023_dp_world_australia_cyber_port_disruption;case_2017_notpetya_shipping_logistics_cyberattack,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,cyber_infrastructure,CRWD,CrowdStrike Holdings Inc,Stock,direct_exposure,case_2023_dp_world_australia_cyber_port_disruption;case_2017_notpetya_shipping_logistics_cyberattack,2,case_2023_dp_world_australia_cyber_port_disruption;case_2017_notpetya_shipping_logistics_cyberattack,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,energy,XLE,Energy Select Sector SPDR Fund,ETF,broad_proxy,case_2021_suez_blockage;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,case_2021_suez_blockage;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,energy,XOM,Exxon Mobil Corporation,Stock,related_exposure,case_2021_suez_blockage;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,case_2021_suez_blockage;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,financial_sanctions,EUFN,iShares MSCI Europe Financials ETF,ETF,broad_proxy,case_2022_turkey_strait_tanker_insurance_backlog;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,3,case_2022_turkey_strait_tanker_insurance_backlog;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,financial_sanctions,XLF,Financial Select Sector SPDR Fund,ETF,broad_proxy,case_2022_turkey_strait_tanker_insurance_backlog;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,3,case_2022_turkey_strait_tanker_insurance_backlog;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,3,3,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,lng_shipping,FLNG,FLEX LNG Ltd,Stock,direct_exposure,case_panama_canal_drought_shipping_capacity;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,case_2023_red_sea_attacks;case_panama_canal_drought_shipping_capacity;case_2023_arctic_lng_russian_energy_shipping_sanctions,3,3,historical_supported,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,lng_shipping,LNG,Cheniere Energy Inc,Stock,related_exposure,case_panama_canal_drought_shipping_capacity;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,case_2023_red_sea_attacks;case_panama_canal_drought_shipping_capacity;case_2023_arctic_lng_russian_energy_shipping_sanctions,3,3,historical_supported,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,payment_networks,MA,Mastercard Incorporated,Stock,direct_exposure,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_suez_canal_blockage,eval_suez_canal_blockage,payment_networks,V,Visa Inc,Stock,direct_exposure,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,2,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,2,2,sector_proxy,mapped
k5_to_k10,5,10,eval_taiwan_strait_semiconductor_risk,eval_taiwan_strait_semiconductor_risk,customs,CHRW,C H Robinson Worldwide Inc,Stock,related_exposure,case_2023_japan_chip_equipment_export_controls;case_2020_smic_entity_list_semiconductor_controls;case_2019_huawei_entity_list;case_2010_china_japan_rare_earth_embargo,4,case_2023_japan_chip_equipment_export_controls;case_2020_smic_entity_list_semiconductor_controls;case_2019_huawei_entity_list;case_2010_china_japan_rare_earth_embargo,4,4,sector_proxy,mapped
