event_id,event_date,event_type,event_headline,symbol,node,asset_type,linkage_tier,linkage_rationale,source,transmission_order,confidence,evidence_label,supporting_case_ids,evidence_reason,baseline_type,expected_direction,car,standardized_car,direction,hit,missing_data_reason,t0_date,alpha,beta
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,EUFN,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: European financial sector ETF for cross-border banking exposure context",georisk,second_order,0.64,sector_proxy,case_2018_iran_oil_sanctions_reimposition;case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'financial_sanctions', which is a second-order (analog-corroborated) node corroborated by 3 retrieved case(s). iShares MSCI Europe Financials ETF maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.0022984123714715724,0.13783578542907438,positive,False,,2024-12-03,-0.0003196179979398381,0.6326459503928312
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,V,payment_networks,Stock,direct_exposure,Core operations or products are directly tied to the payment_networks node: Global payments network exposed to cross-border payment and compliance channels,georisk,second_order,0.64,sector_proxy,case_2018_iran_oil_sanctions_reimposition;case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'payment_networks', which is a second-order (analog-corroborated) node corroborated by 3 retrieved case(s). Visa Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.023390098506992456,-1.1628477790072138,negative,False,,2024-12-03,0.0007542822292019,0.552711624769037
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,MA,payment_networks,Stock,direct_exposure,Core operations or products are directly tied to the payment_networks node: Global payments network exposed to payment-routing and compliance channels,georisk,second_order,0.64,sector_proxy,case_2018_iran_oil_sanctions_reimposition;case_2019_cosco_shipping_sanctions_tanker_market;case_2018_iran_swift_restrictions,"Channel support inherited from transmission node 'payment_networks', which is a second-order (analog-corroborated) node corroborated by 3 retrieved case(s). Mastercard Incorporated maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.029955276476557945,-1.837180902773887,negative,False,,2024-12-03,0.0008026873699775182,0.6208002859938601
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,QQQ,broad_market_growth,equity_etf,,,baseline,,,,,,fixed_broad_market_baseline,,0.016135053433111335,2.3856149233646753,positive,True,,2024-12-03,-0.0005237606734105534,1.3883604889137482
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,XLF,financials,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,-0.030441254597315576,-2.1669330681722703,negative,True,,2024-12-03,0.0010360327480915992,0.7273502220310153
v3_20241203_iran_shadow_fleet_sanctions,2024-12-03,sanctions_energy_shipping,U.S. sanctions Iranian shadow-fleet petroleum transport entities and vessels,XLV,healthcare,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,-0.007066587108663874,-0.6563707911480411,negative,False,,2024-12-03,-0.000356837010134691,0.4235503538760589
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,CB,marine_insurance,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the marine_insurance node: Commercial insurer with marine and specialty insurance exposure,georisk,second_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'marine_insurance', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Chubb Limited maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.0014641363904722236,0.09271054286052235,positive,False,,2024-02-23,0.0012930032742050324,0.34588039525702996
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,TRV,marine_insurance,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the marine_insurance node: Property casualty insurer with commercial insurance exposure,georisk,second_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'marine_insurance', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). The Travelers Companies Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.009048223780469513,-0.46627596118045045,negative,False,,2024-02-23,0.0018926199587154162,0.35031217610694587
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,FRO,oil_shipping,Stock,direct_exposure,Core operations or products are directly tied to the oil_shipping node: Crude tanker operator exposed to oil shipping routes and tanker rates,georisk,second_order,0.82,historical_supported,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Historical support from tanker transport matched affected tanker assets. The transmission node 'oil_shipping' is a second-order (analog-corroborated) node, and Frontline plc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.0025292991821824432,0.061553375486937664,positive,False,,2024-02-23,0.0028697746611214517,-0.23140567734892917
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,DHT,oil_shipping,Stock,direct_exposure,Core operations or products are directly tied to the oil_shipping node: Crude oil tanker company exposed to VLCC market conditions,georisk,second_order,0.82,historical_supported,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Historical support from tanker transport matched affected tanker assets. The transmission node 'oil_shipping' is a second-order (analog-corroborated) node, and DHT Holdings Inc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,-0.005485676078977776,-0.15007536882008526,negative,False,,2024-02-23,0.0015573470941081307,-0.04738996051629116
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,FLNG,lng_shipping,Stock,direct_exposure,Core operations or products are directly tied to the lng_shipping node: LNG carrier owner exposed to seaborne LNG transportation,georisk,first_order,0.82,historical_supported,case_2023_arctic_lng_russian_energy_shipping_sanctions,"Historical support from LNG transport matched affected LNG assets. The transmission node 'lng_shipping' is a first-order (directly implicated) node, and FLEX LNG Ltd is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,-0.03437447283504244,-1.4696631945673333,negative,False,,2024-02-23,-0.0010495131709679613,0.17686969895295282
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,LNG,lng_shipping,Stock,related_exposure,"LNG export and liquefaction operations are tied to global LNG trade, but seaborne LNG shipping is a downstream transport linkage rather than the company's primary operating activity.",georisk,first_order,0.82,historical_supported,case_2023_arctic_lng_russian_energy_shipping_sanctions,"Historical support from LNG transport matched affected LNG assets. The transmission node 'lng_shipping' is a first-order (directly implicated) node, and Cheniere Energy Inc is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,-0.06597537531463854,-2.9175517972823632,negative,True,,2024-02-23,-0.0004763883939723937,0.48854535562481616
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,XLE,energy,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the energy node: Broad ETF exposure to US energy companies",georisk,first_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'energy', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). Energy Select Sector SPDR Fund maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.007278624305136586,-0.35716884039299435,negative,False,,2024-02-23,-0.0004741702152819213,0.41417735993159716
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,XOM,energy,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the energy node: Integrated energy producer with upstream and downstream exposure,georisk,first_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'energy', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). Exxon Mobil Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.008854027446630346,-0.37084825177302144,negative,False,,2024-02-23,-0.00026767262243012735,0.22373336782753656
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,VLO,refining,Stock,direct_exposure,Core operations or products are directly tied to the refining node: Refiner exposed to crude supply and refined product margins,georisk,first_order,0.82,historical_supported,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Historical support from refining exposure matched affected refining assets. The transmission node 'refining' is a first-order (directly implicated) node, and Valero Energy Corporation is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.04600992789308947,1.5973219801354546,positive,False,,2024-02-23,0.00030294841021057974,0.5600978028045831
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,MPC,refining,Stock,direct_exposure,Core operations or products are directly tied to the refining node: Refining and midstream operator exposed to fuel markets,georisk,first_order,0.82,historical_supported,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Historical support from refining exposure matched affected refining assets. The transmission node 'refining' is a first-order (directly implicated) node, and Marathon Petroleum Corporation is directly named in the supporting case(s). Potential exposure candidate and risk watchlist item, not a trading signal. This does not predict price movement.",,,0.025987052177084746,0.914881395639103,positive,False,,2024-02-23,0.0011472601240756792,0.4843962152996087
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,DOW,petrochemicals,Stock,direct_exposure,Core operations or products are directly tied to the petrochemicals node: Commodity chemicals producer exposed to petrochemical feedstocks,georisk,first_order,0.64,sector_proxy,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'petrochemicals', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). Dow Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.007915637645588136,-0.43296210114037625,negative,False,,2024-02-23,-0.0006045548831124191,0.8747727106689345
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,LYB,petrochemicals,Stock,direct_exposure,Core operations or products are directly tied to the petrochemicals node: Petrochemical producer exposed to olefins polymers and feedstock costs,georisk,first_order,0.64,sector_proxy,case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'petrochemicals', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). LyondellBasell Industries NV maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.0047353067252365565,0.26821239060599184,positive,False,,2024-02-23,-0.0005615313141553416,0.6619617816789843
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,DE,manufacturing_inputs,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the manufacturing_inputs node: Equipment manufacturer exposed to agriculture and industrial input cycles,georisk,first_order,0.35,inference_only,,"Deere & Company is mapped from asset_mapping.csv via node 'manufacturing_inputs' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.003886074729490918,0.17492489082054444,positive,False,,2024-02-23,-0.0017562807204669175,1.0193474605133155
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,CAT,manufacturing_inputs,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the manufacturing_inputs node: Heavy equipment manufacturer exposed to construction mining and infrastructure inputs,georisk,first_order,0.35,inference_only,,"Caterpillar Inc is mapped from asset_mapping.csv via node 'manufacturing_inputs' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.002736223509546107,0.12099174314977072,positive,False,,2024-02-23,8.136411919880377e-05,1.2874262780430272
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,XLF,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: Broad US financial sector ETF for sanctions and banking exposure context",georisk,second_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'financial_sanctions', which is a second-order (analog-corroborated) node corroborated by 3 retrieved case(s). Financial Select Sector SPDR Fund maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.004061015568464494,-0.5064811879572381,negative,False,,2024-02-23,0.0002474369246089325,0.8434514558522531
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,EUFN,financial_sanctions,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the financial_sanctions node: European financial sector ETF for cross-border banking exposure context",georisk,second_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'financial_sanctions', which is a second-order (analog-corroborated) node corroborated by 3 retrieved case(s). iShares MSCI Europe Financials ETF maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.0013936189080006414,0.1195002602938897,positive,False,,2024-02-23,-0.0002708218766305992,0.7818553499171198
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,V,payment_networks,Stock,direct_exposure,Core operations or products are directly tied to the payment_networks node: Global payments network exposed to cross-border payment and compliance channels,georisk,second_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'payment_networks', which is a second-order (analog-corroborated) node corroborated by 3 retrieved case(s). Visa Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.012371726129174686,1.050519103330607,positive,False,,2024-02-23,0.00041533381328207384,0.7363179030198044
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,MA,payment_networks,Stock,direct_exposure,Core operations or products are directly tied to the payment_networks node: Global payments network exposed to payment-routing and compliance channels,georisk,second_order,0.64,sector_proxy,case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_venezuela_oil_sanctions;case_2018_iran_oil_sanctions_reimposition,"Channel support inherited from transmission node 'payment_networks', which is a second-order (analog-corroborated) node corroborated by 3 retrieved case(s). Mastercard Incorporated maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.01766410351296792,1.3558601798165288,positive,False,,2024-02-23,0.0003804648758259132,0.8290716055219813
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,QQQ,broad_market_growth,equity_etf,,,baseline,,,,,,fixed_broad_market_baseline,,0.0032379996359817023,0.5347603262687858,positive,False,,2024-02-23,0.0001396661463995993,1.249668820323875
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,XLF,financials,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,-0.004061015568464494,-0.5064811879572381,negative,False,,2024-02-23,0.0002474369246089325,0.8434514558522531
v3_20240223_sovcomflot_sanctions,2024-02-23,shipping_sanctions,U.S. sanctions Sovcomflot and tankers tied to Russian oil shipping,XLV,healthcare,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,0.0009783757668326365,0.11148989092113211,positive,False,,2024-02-23,5.024121593503183e-07,0.5864524881539908
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,DSGX,customs,Stock,direct_exposure,Core operations or products are directly tied to the customs node: Logistics software provider with customs and trade compliance exposure,georisk,first_order,0.64,sector_proxy,case_china_gallium_germanium_graphite_controls;case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'customs', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). The Descartes Systems Group Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.010737778670493105,0.527455290534372,positive,False,,2024-09-13,8.955992413202091e-05,0.9628371745650559
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,CHRW,customs,Stock,related_exposure,"Freight brokerage and logistics services are affected by customs flows, but customs is one operating component within broader logistics activity.",georisk,first_order,0.64,sector_proxy,case_china_gallium_germanium_graphite_controls;case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'customs', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). C H Robinson Worldwide Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.008846176691831447,-0.23302974397800041,negative,False,,2024-09-13,0.0030765213098905004,0.1357119265828156
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,DE,manufacturing_inputs,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the manufacturing_inputs node: Equipment manufacturer exposed to agriculture and industrial input cycles,georisk,first_order,0.64,sector_proxy,case_china_gallium_germanium_graphite_controls;case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'manufacturing_inputs', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). Deere & Company maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.00580518536372158,0.24346690200183713,positive,False,,2024-09-13,-0.00021214821052332414,0.6965501048763639
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,CAT,manufacturing_inputs,Stock,related_exposure,Business has meaningful but diversified or indirect economic linkage to the manufacturing_inputs node: Heavy equipment manufacturer exposed to construction mining and infrastructure inputs,georisk,first_order,0.64,sector_proxy,case_china_gallium_germanium_graphite_controls;case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'manufacturing_inputs', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). Caterpillar Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.02278929760802381,0.995398385791753,positive,False,,2024-09-13,-0.0003628877705395775,1.0923253172384777
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,REMX,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Basket exposure to rare earth and strategic metals producers used in critical supply chains",georisk,first_order,0.64,sector_proxy,case_china_gallium_germanium_graphite_controls;case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'critical_minerals', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). VanEck Rare Earth and Strategic Metals ETF maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.009160329839187556,-0.3100498972030115,negative,False,,2024-09-13,-0.002748598389879729,1.1541306971279879
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,PICK,critical_minerals,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the critical_minerals node: Broad metals and mining producer ETF with critical materials exposure",georisk,first_order,0.64,sector_proxy,case_china_gallium_germanium_graphite_controls;case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'critical_minerals', which is a first-order (directly implicated) node corroborated by 3 retrieved case(s). iShares MSCI Global Metals & Mining Producers ETF maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.03302583133140112,1.7798350908500944,positive,False,,2024-09-13,-0.0007839498721200181,0.8847445079920324
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,MP,rare_earths,Stock,direct_exposure,Core operations or products are directly tied to the rare_earths node: Rare earth mining and processing company exposed to magnet materials supply chains,georisk,first_order,0.35,inference_only,,"MP Materials Corp is mapped from asset_mapping.csv via node 'rare_earths' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.009390744191814899,-0.16635187545200847,negative,False,,2024-09-13,-0.002168224552569018,1.866400201663155
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,LYSDY,rare_earths,ADR,direct_exposure,Core operations or products are directly tied to the rare_earths node: Rare earth producer with exposure to non-China rare earth supply chains,georisk,first_order,0.35,inference_only,,"Lynas Rare Earths Ltd ADR is mapped from asset_mapping.csv via node 'rare_earths' (a first-order (directly implicated) node), but retrieved cases do not corroborate this channel. Inference-only risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.015319911049446511,-0.4282971042272469,negative,False,,2024-09-13,0.0011094633981827693,0.6649559178670745
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,NEO.TO,gallium_germanium_graphite,Stock,related_exposure,"Specialty materials operations are exposed to engineered and rare-earth material supply chains, but the bundled gallium, germanium, and graphite node is narrower than the company's broader materials business.",georisk,first_order,0.64,sector_proxy,case_china_gallium_germanium_graphite_controls;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'gallium_germanium_graphite', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). Neo Performance Materials Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.028850195901122158,-0.6090877051710639,negative,False,,2024-09-13,-1.4099256817581844e-05,1.3198941341201984
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,SYR.AX,gallium_germanium_graphite,Stock,related_exposure,"Graphite production links the company to part of this node, but the bundled gallium, germanium, and graphite node is only partly specific to its core operations.",georisk,first_order,0.64,sector_proxy,case_china_gallium_germanium_graphite_controls;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'gallium_germanium_graphite', which is a first-order (directly implicated) node corroborated by 2 retrieved case(s). Syrah Resources Ltd maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.14793484956280015,2.0373821690204377,positive,True,,2024-09-13,-0.007283287341016512,-0.03835157728893032
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,LIT,battery_materials,ETF,broad_proxy,"Ticker is an ETF, fund, or basket used as broad proxy exposure for the battery_materials node: Basket exposure to lithium battery materials and battery technology supply chains",georisk,second_order,0.64,sector_proxy,case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'battery_materials', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Global X Lithium & Battery Tech ETF maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.02153570126135085,-0.839921324696448,negative,False,,2024-09-13,-0.002110392487722971,1.091691055053114
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,ALB,battery_materials,Stock,direct_exposure,Core operations or products are directly tied to the battery_materials node: Lithium producer exposed to battery material supply chains,georisk,second_order,0.64,sector_proxy,case_2024_ev_tariff_escalation_china;case_2023_china_graphite_battery_export_controls,"Channel support inherited from transmission node 'battery_materials', which is a second-order (analog-corroborated) node corroborated by 2 retrieved case(s). Albemarle Corporation maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,-0.01107403288738092,-0.21391425013275583,negative,False,,2024-09-13,-0.0031042384421650095,1.7084503263442858
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,QQQ,broad_market_growth,equity_etf,,,baseline,,,,,,fixed_broad_market_baseline,,-0.009375769221319762,-1.4152499797393618,negative,False,,2024-09-13,-0.0004883637893034716,1.3700457585778523
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,XLF,financials,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,0.007216986894388308,0.6223839004026466,positive,False,,2024-09-13,0.0005485494348450019,0.6186459340986382
v3_20240913_ustr_section301_tariffs_final,2024-09-13,trade_policy_and_tariffs,USTR finalizes China Section 301 tariff modifications after four-year review,XLV,healthcare,equity_etf,,,baseline,,,,,,fixed_sector_baseline,,0.00506622940066057,0.48977850463820033,positive,False,,2024-09-13,0.00026512419905378305,0.44397904966742036
v3_20250730_copper_tariffs,2025-07-30,critical_minerals_trade_restriction,U.S. imposes Section 232 tariffs on copper products,EXPD,trade_lanes,Stock,related_exposure,"Freight forwarding participates in global trade-lane activity, but trade_lanes is a broad route and flow condition across diversified logistics services.",georisk,second_order,0.64,sector_proxy,case_2023_panama_cobre_mine_closure;case_2024_ev_tariff_escalation_china;case_2021_xinjiang_forced_labor_import_restrictions,"Channel support inherited from transmission node 'trade_lanes', which is a second-order (analog-corroborated) node corroborated by 3 retrieved case(s). Expeditors International of Washington Inc maps to this supported channel but is not individually named. Risk watchlist candidate, not a trading signal. This does not predict price movement.",,,0.015058794795580699,0.5510534937562177,positive,False,,2025-07-30,-8.328268867374736e-05,0.7686705905991867
